source_sheet,well,sample_description_1,sample_description_2,lab_group,combined,copies_well,target,conc_copies_u_l,conc_copies_u_l_flag,inhib_lambda,inhib_e_p,dye_name_s,accepted_droplets,positives,negatives,ex_tech,ex_batch,dd_pcr,droplets,x4_or_more,notes,sample_description_3,sample_description_4,notes_2,id_lab,site_id,region,sp_code1,sp_code2,sp_code3,sp_code4,sheet_name_unbc,utm_zone,easting,northing,stream_name,species_target_form,date_time_sample,site_description_general,site_description_habitat_type,depth_sample,filter_volume_l,method_sample,method_preservation,control_blank_field,control_blank_office,control_species_present_field,comments_field,sample_ep_positives,sample_lambda_positives,qa_droplets_ok,sample_lambda_ok,sample_ep_ok,sample_inhib_status,detection_crude,detection_clean
26March18,C03,F60810,ELU1,NA,NA,NA,COHO,0,NA,NA,NA,FAM,18436,0,18436,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60810,199237_us_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,650777,5934830,Snowshoe Creek,CH CO SK BT,2025/09/12 16:00:03,Sample collected 5m upstream of culvert. Right bank.,riffle,0.1,3,instream,silica,FALSE,FALSE,NA,Lucy filtering. Al on notes,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,C04,F60810,ELU2,NA,0,NA,COHO,0,NA,NA,NA,FAM,18041,0,18041,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60810,199237_us_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,650777,5934830,Snowshoe Creek,CH CO SK BT,2025/09/12 16:00:03,Sample collected 5m upstream of culvert. Right bank.,riffle,0.1,3,instream,silica,FALSE,FALSE,NA,Lucy filtering. Al on notes,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,C03,F60810,ELU1,NA,NA,NA,SOCK,0,NA,NA,NA,VIC,18436,0,18436,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60810,199237_us_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,650777,5934830,Snowshoe Creek,CH CO SK BT,2025/09/12 16:00:03,Sample collected 5m upstream of culvert. Right bank.,riffle,0.1,3,instream,silica,FALSE,FALSE,NA,Lucy filtering. Al on notes,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,C04,F60810,ELU2,NA,0,NA,SOCK,0,NA,NA,NA,VIC,18041,0,18041,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60810,199237_us_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,650777,5934830,Snowshoe Creek,CH CO SK BT,2025/09/12 16:00:03,Sample collected 5m upstream of culvert. Right bank.,riffle,0.1,3,instream,silica,FALSE,FALSE,NA,Lucy filtering. Al on notes,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,D01,F60811,ELU1,NA,NA,NA,BULT,0,NA,NA,NA,VIC,18335,0,18335,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60811,199267_ds_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,606383,5965821,Driscoll Creek,"Ch,co,bt,sk",2025/09/12 17:01:12,Filtered roughly 15m downstream of outlet pool on right bank.,riffle,0.1,3,instream,silica,FALSE,FALSE,NA,Filtered right hand small channel with good flow.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,D02,F60811,ELU2,NA,1.31629392504692,NA,BULT,0.065814696252346,NA,NA,NA,VIC,17876,1,17875,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,1.31629392504692,NA,f60811,199267_ds_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,606383,5965821,Driscoll Creek,"Ch,co,bt,sk",2025/09/12 17:01:12,Filtered roughly 15m downstream of outlet pool on right bank.,riffle,0.1,3,instream,silica,FALSE,FALSE,NA,Filtered right hand small channel with good flow.,NA,NA,TRUE,FALSE,FALSE,untested,TRUE,FALSE
26March18,D01,F60811,ELU1,NA,NA,NA,CHIN,0.128337576985359,NA,NA,NA,FAM,18335,2,18333,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,2.56675153970718,NA,f60811,199267_ds_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,606383,5965821,Driscoll Creek,"Ch,co,bt,sk",2025/09/12 17:01:12,Filtered roughly 15m downstream of outlet pool on right bank.,riffle,0.1,3,instream,silica,FALSE,FALSE,NA,Filtered right hand small channel with good flow.,NA,NA,TRUE,FALSE,FALSE,untested,TRUE,FALSE
26March18,D02,F60811,ELU2,NA,7.83236891031264,NA,CHIN,0.263280868530273,NA,NA,NA,FAM,17876,4,17872,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,5.26561737060546,NA,f60811,199267_ds_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,606383,5965821,Driscoll Creek,"Ch,co,bt,sk",2025/09/12 17:01:12,Filtered roughly 15m downstream of outlet pool on right bank.,riffle,0.1,3,instream,silica,FALSE,FALSE,NA,Filtered right hand small channel with good flow.,NA,NA,TRUE,FALSE,FALSE,untested,TRUE,TRUE
26March18,D03,F60811,ELU1,NA,NA,NA,COHO,0,NA,NA,NA,FAM,19327,0,19327,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60811,199267_ds_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,606383,5965821,Driscoll Creek,"Ch,co,bt,sk",2025/09/12 17:01:12,Filtered roughly 15m downstream of outlet pool on right bank.,riffle,0.1,3,instream,silica,FALSE,FALSE,NA,Filtered right hand small channel with good flow.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,D04,F60811,ELU2,NA,0,NA,COHO,0,NA,NA,NA,FAM,18531,0,18531,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60811,199267_ds_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,606383,5965821,Driscoll Creek,"Ch,co,bt,sk",2025/09/12 17:01:12,Filtered roughly 15m downstream of outlet pool on right bank.,riffle,0.1,3,instream,silica,FALSE,FALSE,NA,Filtered right hand small channel with good flow.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,D03,F60811,ELU1,NA,NA,NA,SOCK,0,NA,NA,NA,VIC,19327,0,19327,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60811,199267_ds_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,606383,5965821,Driscoll Creek,"Ch,co,bt,sk",2025/09/12 17:01:12,Filtered roughly 15m downstream of outlet pool on right bank.,riffle,0.1,3,instream,silica,FALSE,FALSE,NA,Filtered right hand small channel with good flow.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,D04,F60811,ELU2,NA,0,NA,SOCK,0,NA,NA,NA,VIC,18531,0,18531,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60811,199267_ds_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,606383,5965821,Driscoll Creek,"Ch,co,bt,sk",2025/09/12 17:01:12,Filtered roughly 15m downstream of outlet pool on right bank.,riffle,0.1,3,instream,silica,FALSE,FALSE,NA,Filtered right hand small channel with good flow.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,E01,F60812,ELU1,NA,NA,NA,BULT,0.647943317890167,NA,NA,NA,VIC,18162,10,18152,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,12.95886635780334,NA,f60812,199273_ds_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,691835,5904882,Hankins Creek,"Ch,bt,co,sk",2025/09/12 14:05:24,Left bank approximately 8 m downstream of the culvert   Just upstream railway tressel bridge.,riffle,0.1,1,instream,silica,FALSE,FALSE,NA,"Lots of glacial flour, very slow filtering.",NA,NA,TRUE,FALSE,FALSE,untested,TRUE,TRUE
26March18,E02,F60812,ELU2,NA,25.536581277847283,NA,BULT,0.628885746002197,NA,NA,NA,VIC,16841,9,16832,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,12.577714920043942,NA,f60812,199273_ds_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,691835,5904882,Hankins Creek,"Ch,bt,co,sk",2025/09/12 14:05:24,Left bank approximately 8 m downstream of the culvert   Just upstream railway tressel bridge.,riffle,0.1,1,instream,silica,FALSE,FALSE,NA,"Lots of glacial flour, very slow filtering.",NA,NA,TRUE,FALSE,FALSE,untested,TRUE,TRUE
26March18,E01,F60812,ELU1,NA,NA,NA,CHIN,0,NA,NA,NA,FAM,18162,0,18162,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60812,199273_ds_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,691835,5904882,Hankins Creek,"Ch,bt,co,sk",2025/09/12 14:05:24,Left bank approximately 8 m downstream of the culvert   Just upstream railway tressel bridge.,riffle,0.1,1,instream,silica,FALSE,FALSE,NA,"Lots of glacial flour, very slow filtering.",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,E02,F60812,ELU2,NA,0,NA,CHIN,0,NA,NA,NA,FAM,16841,0,16841,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60812,199273_ds_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,691835,5904882,Hankins Creek,"Ch,bt,co,sk",2025/09/12 14:05:24,Left bank approximately 8 m downstream of the culvert   Just upstream railway tressel bridge.,riffle,0.1,1,instream,silica,FALSE,FALSE,NA,"Lots of glacial flour, very slow filtering.",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,E03,F60812,ELU1,NA,NA,NA,COHO,0,NA,NA,NA,FAM,17506,0,17506,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60812,199273_ds_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,691835,5904882,Hankins Creek,"Ch,bt,co,sk",2025/09/12 14:05:24,Left bank approximately 8 m downstream of the culvert   Just upstream railway tressel bridge.,riffle,0.1,1,instream,silica,FALSE,FALSE,NA,"Lots of glacial flour, very slow filtering.",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,E04,F60812,ELU2,NA,0,NA,COHO,0,NA,NA,NA,FAM,18201,0,18201,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60812,199273_ds_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,691835,5904882,Hankins Creek,"Ch,bt,co,sk",2025/09/12 14:05:24,Left bank approximately 8 m downstream of the culvert   Just upstream railway tressel bridge.,riffle,0.1,1,instream,silica,FALSE,FALSE,NA,"Lots of glacial flour, very slow filtering.",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,E03,F60812,ELU1,NA,NA,NA,SOCK,0,NA,NA,NA,VIC,17506,0,17506,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60812,199273_ds_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,691835,5904882,Hankins Creek,"Ch,bt,co,sk",2025/09/12 14:05:24,Left bank approximately 8 m downstream of the culvert   Just upstream railway tressel bridge.,riffle,0.1,1,instream,silica,FALSE,FALSE,NA,"Lots of glacial flour, very slow filtering.",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,E04,F60812,ELU2,NA,0,NA,SOCK,0,NA,NA,NA,VIC,18201,0,18201,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60812,199273_ds_ed1,f,BT,CH,CO,SK,BT CH CO SK,10,691835,5904882,Hankins Creek,"Ch,bt,co,sk",2025/09/12 14:05:24,Left bank approximately 8 m downstream of the culvert   Just upstream railway tressel bridge.,riffle,0.1,1,instream,silica,FALSE,FALSE,NA,"Lots of glacial flour, very slow filtering.",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,F01,F60813,ELU1,NA,NA,NA,BULT,4.18865585327148,NA,NA,NA,VIC,17445,62,17383,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,83.7731170654296,NA,f60813,23919_ds_ed1a,f,BT,CH,CO,SK,BT CH CO SK,11,346245,5856237,Swift Creek,CH SK BT CO,2025/09/12 09:17:51,Sample collected 15m downstream of salmon viewing platform on left bank,riffle,NA,3,instream,silica,FALSE,FALSE,TRUE,"First sample. No Chinook spawners observed, but were present within the last month. Red’s visible just upstream. Bull Trout is likely present upstream as well but unconfirned.",NA,NA,TRUE,FALSE,FALSE,untested,TRUE,TRUE
26March18,F02,F60813,ELU2,NA,99.38652873039236,NA,BULT,0.7806705832481379,NA,NA,NA,VIC,18090,12,18078,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,15.61341166496276,NA,f60813,23919_ds_ed1a,f,BT,CH,CO,SK,BT CH CO SK,11,346245,5856237,Swift Creek,CH SK BT CO,2025/09/12 09:17:51,Sample collected 15m downstream of salmon viewing platform on left bank,riffle,NA,3,instream,silica,FALSE,FALSE,TRUE,"First sample. No Chinook spawners observed, but were present within the last month. Red’s visible just upstream. Bull Trout is likely present upstream as well but unconfirned.",NA,NA,TRUE,FALSE,FALSE,untested,TRUE,TRUE
26March18,F01,F60813,ELU1,NA,NA,NA,CHIN,9.34356594085693,NA,NA,NA,FAM,17445,138,17307,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,186.87131881713864,NA,f60813,23919_ds_ed1a,f,BT,CH,CO,SK,BT CH CO SK,11,346245,5856237,Swift Creek,CH SK BT CO,2025/09/12 09:17:51,Sample collected 15m downstream of salmon viewing platform on left bank,riffle,NA,3,instream,silica,FALSE,FALSE,TRUE,"First sample. No Chinook spawners observed, but were present within the last month. Red’s visible just upstream. Bull Trout is likely present upstream as well but unconfirned.",NA,NA,TRUE,FALSE,FALSE,untested,TRUE,TRUE
26March18,F02,F60813,ELU2,NA,235.04599094390863,NA,CHIN,2.4087336063385,NA,NA,NA,FAM,18090,37,18053,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,48.174672126770005,NA,f60813,23919_ds_ed1a,f,BT,CH,CO,SK,BT CH CO SK,11,346245,5856237,Swift Creek,CH SK BT CO,2025/09/12 09:17:51,Sample collected 15m downstream of salmon viewing platform on left bank,riffle,NA,3,instream,silica,FALSE,FALSE,TRUE,"First sample. No Chinook spawners observed, but were present within the last month. Red’s visible just upstream. Bull Trout is likely present upstream as well but unconfirned.",NA,NA,TRUE,FALSE,FALSE,untested,TRUE,TRUE
26March18,F03,F60813,ELU1,NA,NA,NA,COHO,0,NA,NA,NA,FAM,18252,0,18252,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60813,23919_ds_ed1a,f,BT,CH,CO,SK,BT CH CO SK,11,346245,5856237,Swift Creek,CH SK BT CO,2025/09/12 09:17:51,Sample collected 15m downstream of salmon viewing platform on left bank,riffle,NA,3,instream,silica,FALSE,FALSE,TRUE,"First sample. No Chinook spawners observed, but were present within the last month. Red’s visible just upstream. Bull Trout is likely present upstream as well but unconfirned.",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,F04,F60813,ELU2,NA,0,NA,COHO,0,NA,NA,NA,FAM,18474,0,18474,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60813,23919_ds_ed1a,f,BT,CH,CO,SK,BT CH CO SK,11,346245,5856237,Swift Creek,CH SK BT CO,2025/09/12 09:17:51,Sample collected 15m downstream of salmon viewing platform on left bank,riffle,NA,3,instream,silica,FALSE,FALSE,TRUE,"First sample. No Chinook spawners observed, but were present within the last month. Red’s visible just upstream. Bull Trout is likely present upstream as well but unconfirned.",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,F03,F60813,ELU1,NA,NA,NA,SOCK,21.5967712402344,NA,NA,NA,VIC,18252,332,17920,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,431.935424804688,NA,f60813,23919_ds_ed1a,f,BT,CH,CO,SK,BT CH CO SK,11,346245,5856237,Swift Creek,CH SK BT CO,2025/09/12 09:17:51,Sample collected 15m downstream of salmon viewing platform on left bank,riffle,NA,3,instream,silica,FALSE,FALSE,TRUE,"First sample. No Chinook spawners observed, but were present within the last month. Red’s visible just upstream. Bull Trout is likely present upstream as well but unconfirned.",NA,NA,TRUE,FALSE,FALSE,untested,TRUE,TRUE
26March18,F04,F60813,ELU2,NA,559.6463966369635,NA,SOCK,6.38554859161377,NA,NA,NA,VIC,18474,100,18374,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,127.7109718322754,NA,f60813,23919_ds_ed1a,f,BT,CH,CO,SK,BT CH CO SK,11,346245,5856237,Swift Creek,CH SK BT CO,2025/09/12 09:17:51,Sample collected 15m downstream of salmon viewing platform on left bank,riffle,NA,3,instream,silica,FALSE,FALSE,TRUE,"First sample. No Chinook spawners observed, but were present within the last month. Red’s visible just upstream. Bull Trout is likely present upstream as well but unconfirned.",NA,NA,TRUE,FALSE,FALSE,untested,TRUE,TRUE
26March18,G01,F60814,ELU1,NA,NA,NA,BULT,0,NA,NA,NA,VIC,18996,0,18996,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60814,23919_ds_ed1b,f,BT,CH,CO,SK,BT CH CO SK,11,346244,5856233,Swift Creek,"Ch, sk,bt, co",2025/09/12 09:15:50,Sample collected on Swift creek downstream of spawning platform.  Field blank.,riffle,0.1,3,instream,silica,TRUE,FALSE,TRUE,First sample. No chinook spawners present but reds visible and definitely present in the last months.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,G02,F60814,ELU2,NA,0,NA,BULT,0,NA,NA,NA,VIC,18620,0,18620,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60814,23919_ds_ed1b,f,BT,CH,CO,SK,BT CH CO SK,11,346244,5856233,Swift Creek,"Ch, sk,bt, co",2025/09/12 09:15:50,Sample collected on Swift creek downstream of spawning platform.  Field blank.,riffle,0.1,3,instream,silica,TRUE,FALSE,TRUE,First sample. No chinook spawners present but reds visible and definitely present in the last months.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,G01,F60814,ELU1,NA,NA,NA,CHIN,0,NA,NA,NA,FAM,18996,0,18996,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60814,23919_ds_ed1b,f,BT,CH,CO,SK,BT CH CO SK,11,346244,5856233,Swift Creek,"Ch, sk,bt, co",2025/09/12 09:15:50,Sample collected on Swift creek downstream of spawning platform.  Field blank.,riffle,0.1,3,instream,silica,TRUE,FALSE,TRUE,First sample. No chinook spawners present but reds visible and definitely present in the last months.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,G02,F60814,ELU2,NA,0,NA,CHIN,0,NA,NA,NA,FAM,18620,0,18620,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60814,23919_ds_ed1b,f,BT,CH,CO,SK,BT CH CO SK,11,346244,5856233,Swift Creek,"Ch, sk,bt, co",2025/09/12 09:15:50,Sample collected on Swift creek downstream of spawning platform.  Field blank.,riffle,0.1,3,instream,silica,TRUE,FALSE,TRUE,First sample. No chinook spawners present but reds visible and definitely present in the last months.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,G03,F60814,ELU1,NA,NA,NA,COHO,0,NA,NA,NA,FAM,16790,0,16790,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60814,23919_ds_ed1b,f,BT,CH,CO,SK,BT CH CO SK,11,346244,5856233,Swift Creek,"Ch, sk,bt, co",2025/09/12 09:15:50,Sample collected on Swift creek downstream of spawning platform.  Field blank.,riffle,0.1,3,instream,silica,TRUE,FALSE,TRUE,First sample. No chinook spawners present but reds visible and definitely present in the last months.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,G04,F60814,ELU2,NA,0,NA,COHO,0,NA,NA,NA,FAM,17818,0,17818,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60814,23919_ds_ed1b,f,BT,CH,CO,SK,BT CH CO SK,11,346244,5856233,Swift Creek,"Ch, sk,bt, co",2025/09/12 09:15:50,Sample collected on Swift creek downstream of spawning platform.  Field blank.,riffle,0.1,3,instream,silica,TRUE,FALSE,TRUE,First sample. No chinook spawners present but reds visible and definitely present in the last months.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,G03,F60814,ELU1,NA,NA,NA,SOCK,0,NA,NA,NA,VIC,16790,0,16790,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60814,23919_ds_ed1b,f,BT,CH,CO,SK,BT CH CO SK,11,346244,5856233,Swift Creek,"Ch, sk,bt, co",2025/09/12 09:15:50,Sample collected on Swift creek downstream of spawning platform.  Field blank.,riffle,0.1,3,instream,silica,TRUE,FALSE,TRUE,First sample. No chinook spawners present but reds visible and definitely present in the last months.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,G04,F60814,ELU2,NA,0,NA,SOCK,0,NA,NA,NA,VIC,17818,0,17818,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,f60814,23919_ds_ed1b,f,BT,CH,CO,SK,BT CH CO SK,11,346244,5856233,Swift Creek,"Ch, sk,bt, co",2025/09/12 09:15:50,Sample collected on Swift creek downstream of spawning platform.  Field blank.,riffle,0.1,3,instream,silica,TRUE,FALSE,TRUE,First sample. No chinook spawners present but reds visible and definitely present in the last months.,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,H01,S50879,ELU1,NA,NA,NA,BULT,6.96044015884399,NA,NA,NA,VIC,18478,109,18369,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,139.2088031768798,NA,s50879,197960_ds_ed1,s,BT,CH,CO,SK,BT CH CO SK,9,606434,6100151,Corya Creek,CO CH SK PK,2025/10/01 16:14:05,"Sampled ~715m downstream of railway crossing, at highway bridge",glide,NA,2,instream,silica,FALSE,FALSE,NA,"Sampled from left bank. Connection failure,  removed unit and started over",NA,NA,TRUE,FALSE,FALSE,untested,TRUE,TRUE
26March18,H02,S50879,ELU2,NA,300.86461067199696,NA,BULT,8.08279037475586,NA,NA,NA,VIC,16504,113,16391,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,161.6558074951172,NA,s50879,197960_ds_ed1,s,BT,CH,CO,SK,BT CH CO SK,9,606434,6100151,Corya Creek,CO CH SK PK,2025/10/01 16:14:05,"Sampled ~715m downstream of railway crossing, at highway bridge",glide,NA,2,instream,silica,FALSE,FALSE,NA,"Sampled from left bank. Connection failure,  removed unit and started over",NA,NA,TRUE,FALSE,FALSE,untested,TRUE,TRUE
26March18,H01,S50879,ELU1,NA,NA,NA,CHIN,0,NA,NA,NA,FAM,18478,0,18478,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,s50879,197960_ds_ed1,s,BT,CH,CO,SK,BT CH CO SK,9,606434,6100151,Corya Creek,CO CH SK PK,2025/10/01 16:14:05,"Sampled ~715m downstream of railway crossing, at highway bridge",glide,NA,2,instream,silica,FALSE,FALSE,NA,"Sampled from left bank. Connection failure,  removed unit and started over",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,H02,S50879,ELU2,NA,0,NA,CHIN,0,NA,NA,NA,FAM,16504,0,16504,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,s50879,197960_ds_ed1,s,BT,CH,CO,SK,BT CH CO SK,9,606434,6100151,Corya Creek,CO CH SK PK,2025/10/01 16:14:05,"Sampled ~715m downstream of railway crossing, at highway bridge",glide,NA,2,instream,silica,FALSE,FALSE,NA,"Sampled from left bank. Connection failure,  removed unit and started over",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,H03,S50879,ELU1,NA,NA,NA,COHO,0.0657448172569275,NA,NA,NA,FAM,17895,1,17894,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,1.31489634513855,NA,s50879,197960_ds_ed1,s,BT,CH,CO,SK,BT CH CO SK,9,606434,6100151,Corya Creek,CO CH SK PK,2025/10/01 16:14:05,"Sampled ~715m downstream of railway crossing, at highway bridge",glide,NA,2,instream,silica,FALSE,FALSE,NA,"Sampled from left bank. Connection failure,  removed unit and started over",NA,NA,TRUE,FALSE,FALSE,untested,TRUE,FALSE
26March18,H04,S50879,ELU2,NA,2.7294760942459098,NA,COHO,0.070728987455368,NA,NA,NA,FAM,16634,1,16633,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,1.41457974910736,NA,s50879,197960_ds_ed1,s,BT,CH,CO,SK,BT CH CO SK,9,606434,6100151,Corya Creek,CO CH SK PK,2025/10/01 16:14:05,"Sampled ~715m downstream of railway crossing, at highway bridge",glide,NA,2,instream,silica,FALSE,FALSE,NA,"Sampled from left bank. Connection failure,  removed unit and started over",NA,NA,TRUE,FALSE,FALSE,untested,TRUE,FALSE
26March18,H03,S50879,ELU1,NA,NA,NA,SOCK,0,NA,NA,NA,VIC,17895,0,17895,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,s50879,197960_ds_ed1,s,BT,CH,CO,SK,BT CH CO SK,9,606434,6100151,Corya Creek,CO CH SK PK,2025/10/01 16:14:05,"Sampled ~715m downstream of railway crossing, at highway bridge",glide,NA,2,instream,silica,FALSE,FALSE,NA,"Sampled from left bank. Connection failure,  removed unit and started over",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,H04,S50879,ELU2,NA,0,NA,SOCK,0,NA,NA,NA,VIC,16634,0,16634,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,s50879,197960_ds_ed1,s,BT,CH,CO,SK,BT CH CO SK,9,606434,6100151,Corya Creek,CO CH SK PK,2025/10/01 16:14:05,"Sampled ~715m downstream of railway crossing, at highway bridge",glide,NA,2,instream,silica,FALSE,FALSE,NA,"Sampled from left bank. Connection failure,  removed unit and started over",NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
26March18,A05,S60880,ELU1,NA,NA,NA,BULT,5.44933605194092,NA,NA,NA,VIC,18177,84,18093,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,108.9867210388184,NA,s60880,197962_us_ed,s,BT,CH,CO,SK,BT CH CO SK,9,643478,6025872,Peacock Creek,SK BT CH CO,2025/09/29 16:49:12,Sampled collected 10m upsstream of bridge,riffle,0.1,2,instream,silica,FALSE,FALSE,NA,NA,NA,NA,TRUE,FALSE,FALSE,untested,TRUE,TRUE
26March18,A06,S60880,ELU2,NA,188.8741779327392,NA,BULT,3.99437284469604,NA,NA,NA,VIC,18292,62,18230,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,79.8874568939208,NA,s60880,197962_us_ed,s,BT,CH,CO,SK,BT CH CO SK,9,643478,6025872,Peacock Creek,SK BT CH CO,2025/09/29 16:49:12,Sampled collected 10m upsstream of bridge,riffle,0.1,2,instream,silica,FALSE,FALSE,NA,NA,NA,NA,TRUE,FALSE,FALSE,untested,TRUE,TRUE
26March18,A05,S60880,ELU1,NA,NA,NA,CHIN,0,NA,NA,NA,FAM,18177,0,18177,JR,46206,18/03/2026,NA,NA,NA,GROUP 8,0,NA,s60880,197962_us_ed,s,BT,CH,CO,SK,BT CH CO SK,9,643478,6025872,Peacock Creek,SK BT CH CO,2025/09/29 16:49:12,Sampled collected 10m upsstream of bridge,riffle,0.1,2,instream,silica,FALSE,FALSE,NA,NA,NA,NA,TRUE,FALSE,FALSE,untested,FALSE,FALSE
